Channel A: 
Mode: 2
N1/T1: 257.62 µs
Channel B: 
Mode: 1
N2/T2: 257.62 µs
tau (ms)	g2 Values
1.3422822940000048	0.027758522735948622
1.3462822940000052	0.025848736371715357
1.3502822940000048	0.02642611364462309
1.3542822940000043	0.025004877280542518
1.3582822940000048	0.02558225455345025
1.3622822940000052	0.023628054552839468
1.3662822940000048	0.024072190916614646
1.3702822940000043	0.02558225455345025
1.3742822940000048	0.025537840917072733
1.3782822940000052	0.02580432273533784
1.3822822940000048	0.02456074091676734
1.3862822940000044	0.025004877280542518
1.3902822940000048	0.026692595462888196
1.3942822940000053	0.023805709098349538
1.3982822940000048	0.02442750000763479
1.4022822940000044	0.024916050007787485
1.4062822940000048	0.02442750000763479
1.4102822940000053	0.024516327280389823
1.4142822940000048	0.023139504552686773
1.4182822940000044	0.02340598637095188
1.4222822940000048	0.023894536371104575
1.4262822940000053	0.023095090916309253
1.4302822940000048	0.02442750000763479
1.4342822940000044	0.022917436370799182
1.4382822940000048	0.022473300007024005
1.4422822940000053	0.023272745461819327
1.4462822940000049	0.02282860909804415
1.4502822940000044	0.021895922734116273
1.4542822940000049	0.02011937727901556
1.4582822940000053	0.02340598637095188
1.4622822940000049	0.019497586369730313
1.4662822940000044	0.02176268182498372
1.4702822940000049	0.021052063642943434
1.4742822940000053	0.02136295909758606
1.4782822940000049	0.01954200000610783
1.4822822940000044	0.019319931824220243
1.4862822940000049	0.02340598637095188
1.4902822940000053	0.021629440915851166
1.494282294000005	0.020430272733658186
1.4982822940000045	0.020519100006413223
1.502282294000005	0.020430272733658186
1.5062822940000054	0.020163790915393078
1.510282294000005	0.019852895460750454
1.5142822940000045	0.022117990916003864
1.518282294000005	0.018653727278557474
1.5222822940000054	0.01798752273289471
1.526282294000005	0.018120763642027263
1.5302822940000045	0.01936434546059776
1.534282294000005	0.018476072733047404
1.5382822940000054	0.01958641364248535
1.542282294000005	0.019630827278862867
1.5462822940000045	0.017232490914476904
1.550282294000005	0.01794310909651719
1.5542822940000054	0.017410145459986977
1.558282294000005	0.018209590914782296
1.5622822940000045	0.018609313642179957
1.566282294000005	0.01754338636911953
1.5702822940000054	0.01767662727825208
1.574282294000005	0.018653727278557474
1.5782822940000045	0.018298418187537333
1.582282294000005	0.015766840914018816
1.5862822940000054	0.01754338636911953
1.590282294000005	0.017410145459986977
1.5942822940000045	0.0164774590960591
1.598282294000005	0.0169660090962118
1.6022822940000054	0.0164774590960591
1.606282294000005	0.015988909095906407
1.6102822940000046	0.01594449545952889
1.614282294000005	0.015278290913866122
1.6182822940000055	0.016033322732283924
1.622282294000005	0.015233877277488605
1.6262822940000046	0.015678013641263783
1.630282294000005	0.015056222731978533
1.6342822940000055	0.015367118186621157
1.638282294000005	0.015056222731978533
1.6422822940000046	0.015633600004886266
1.646282294000005	0.015455945459376194
1.6502822940000055	0.01310202273136775
1.654282294000005	0.013634986367897964
1.6582822940000046	0.014834154550090944
1.662282294000005	0.016166563641416477
1.6662822940000055	0.014167950004428177
1.670282294000005	0.013990295458918106
1.6742822940000046	0.012879954549480162
1.678282294000005	0.01452325909544832
1.6822822940000055	0.014878568186468462
1.686282294000005	0.01412353636805066
1.6902822940000046	0.013457331822387892
1.694282294000005	0.014390018186315766
1.6982822940000055	0.013057609094990232
1.702282294000005	0.013857054549785553
1.7062822940000046	0.013368504549632856
1.710282294000005	0.014167950004428177
1.7142822940000055	0.012524645458460019
1.718282294000005	0.012835540913102643
1.7222822940000047	0.01150313182177711
1.726282294000005	0.01310202273136775
1.7302822940000055	0.011991681821929804
1.734282294000005	0.011725200003664699
1.7382822940000047	0.011103409094379449
1.7422822940000051	0.012924368185857679
1.7462822940000056	0.012391404549327465
1.7502822940000051	0.012213750003817395
1.7542822940000047	0.013235263640500303
1.7582822940000051	0.012391404549327465
1.7622822940000056	0.012258163640194912
1.7662822940000051	0.011814027276419734
1.7702822940000047	0.010303963639584128
1.7742822940000051	0.010836927276114343
1.7782822940000056	0.012569059094837536
1.7822822940000052	0.010792513639736824
1.7862822940000047	0.010526031821471717
1.7902822940000052	0.010970168185246897
1.7942822940000056	0.011991681821929804
1.7982822940000052	0.012346990912949947
1.8022822940000047	0.01128106363988952
1.8062822940000052	0.010392790912339165
1.8102822940000056	0.011636372730909663
1.8142822940000052	0.010215136366829093
1.8182822940000047	0.011414304549022074
1.8222822940000052	0.010392790912339165
1.8262822940000056	0.010836927276114343
1.8302822940000052	0.010348377275961647
1.8342822940000048	0.008971554548258594
1.8382822940000052	0.00985982727580895
1.8422822940000056	0.010614859094226754
1.8462822940000052	0.009548931821166326
1.8502822940000048	0.010259550003206611
1.8542822940000052	0.00826093636621831
1.8582822940000057	0.009415690912033772
1.8622822940000052	0.009993068184941504
1.8662822940000048	0.009815413639431433
1.8702822940000052	0.010037481821319022
1.8742822940000057	0.009371277275656256
1.8782822940000052	0.008216522729840792
1.8822822940000048	0.009815413639431433
1.8862822940000052	0.009326863639278737
1.8902822940000057	0.009015968184636113
1.8942822940000053	0.009637759093921361
1.8982822940000048	0.00946010454841129
1.9022822940000053	0.008349763638973346
1.9062822940000057	0.008527418184483417
1.9102822940000053	0.009149209093768667
1.9142822940000048	0.008527418184483417
1.9182822940000053	0.008705072729993489
1.9222822940000057	0.008349763638973346
1.9262822940000053	0.008571831820860935
1.9302822940000048	0.008571831820860935
1.9342822940000053	0.00883831363912604
1.9382822940000057	0.006972940911270294
1.9422822940000053	0.007727972729688097
1.9462822940000049	0.007639145456933061
1.9502822940000053	0.007417077275045472
1.9542822940000057	0.008127695457085757
1.9582822940000053	0.00786121363882065
1.9622822940000049	0.007505904547800508
1.9662822940000053	0.006573218183872634
1.9702822940000058	0.007106181820402848
1.9742822940000053	0.007816800002443133
1.9782822940000049	0.007283836365912919
1.9822822940000053	0.007683559093310578
1.9862822940000058	0.007150595456780365
1.9902822940000053	0.0077723863660656145
1.994282294000005	0.008616245457238452
1.9982822940000053	0.006617631820250151
2.002282294000006	0.006573218183872634
2.0062822940000054	0.00683970000213774
2.010282294000005	0.006750872729382705
2.0142822940000054	0.006528804547495116
2.018282294000006	0.007150595456780365
2.0222822940000054	0.0074614909114229895
2.026282294000005	0.00666204545662767
2.0302822940000054	0.0061734954564749735
2.034282294000006	0.0061734954564749735
2.0382822940000054	0.0062623227292300096
2.042282294000005	0.0059514272745873845
2.0462822940000054	0.005995840910964902
2.050282294000006	0.005818186365454832
2.0542822940000054	0.007106181820402848
2.058282294000005	0.007017354547647812
2.0622822940000054	0.006040254547342421
2.066282294000006	0.006084668183719938
2.0702822940000054	0.006040254547342421
2.074282294000005	0.006306736365607527
2.0782822940000054	0.0062623227292300096
2.082282294000006	0.006217909092852492
2.0862822940000054	0.006573218183872634
2.090282294000005	0.0048855000015269575
2.0942822940000054	0.005773772729077313
2.098282294000006	0.004086054546731637
2.1022822940000054	0.005285222728924618
2.106282294000005	0.005551704547189724
2.1102822940000054	0.005151981819792064
2.114282294000006	0.004929913637904475
2.1182822940000055	0.005862600001832349
2.122282294000005	0.004707845456016886
2.1262822940000055	0.005418463638057171
2.130282294000006	0.004752259092394405
2.1342822940000055	0.005374050001679654
2.138282294000005	0.005329636365302135
2.1422822940000055	0.004796672728771922
2.146282294000006	0.004574604546884333
2.1502822940000055	0.004174881819486673
2.154282294000005	0.005151981819792064
2.1582822940000055	0.0051963954561695825
2.162282294000006	0.005507290910812207
