Channel A: 
Mode: 2
N1/T1: 33.17 µs
Channel B: 
Mode: 1
N2/T2: 33.17 µs
tau (µs)	g2 Values
461.9303630000009	0.0
462.44236300000085	0.0
462.9543630000008	0.0
463.46636300000085	0.0
463.9783630000009	0.0
464.49036300000085	0.0
465.0023630000008	0.0
465.51436300000086	0.0
466.0263630000009	0.0
466.53836300000086	0.0
467.0503630000008	0.0
467.56236300000086	0.0
468.0743630000009	0.0
468.58636300000086	0.0
469.0983630000008	0.0
469.61036300000086	0.0
470.1223630000009	0.0
470.63436300000086	0.0
471.1463630000008	0.0
471.65836300000086	0.0
472.1703630000009	0.0
472.68236300000086	0.0
473.1943630000008	0.0
473.70636300000086	0.0
474.2183630000009	0.0
474.73036300000086	0.0
475.2423630000008	6.52803173566994e-05
475.75436300000086	0.0
476.2663630000009	0.0
476.77836300000087	0.0
477.2903630000008	0.0
477.80236300000087	0.0
478.3143630000009	6.52803173566994e-05
478.82636300000087	0.0
479.3383630000008	0.0
479.85036300000087	0.0
480.3623630000009	0.0
480.87436300000087	0.0
481.3863630000008	0.0
481.89836300000087	0.0
482.4103630000009	6.52803173566994e-05
482.92236300000087	0.0
483.4343630000008	0.0
483.9463630000009	0.0
484.45836300000093	0.0
484.9703630000009	0.0
485.4823630000008	0.0
485.9943630000009	0.0
486.50636300000093	0.0
487.0183630000009	0.0
487.5303630000008	0.0
488.0423630000009	0.0
488.55436300000093	0.0
489.0663630000009	0.0
489.5783630000008	0.0
490.0903630000009	0.0
490.60236300000093	0.0
491.1143630000009	0.0
491.6263630000008	0.0
492.1383630000009	0.0
492.65036300000094	0.0
493.1623630000009	0.0
493.6743630000008	0.0
494.1863630000009	0.0
494.69836300000094	0.0
495.2103630000009	0.0
495.7223630000008	0.0
