Channel A: 
Mode: 2
N1/T1: 1.08 ms
Channel B: 
Mode: 1
N2/T2: 1.08 ms
tau (ms)	g2 Values
3.4561118390000067	0.11361036619107849
3.4721118390000067	0.11634796537640568
3.4881118390000068	0.13961755845168683
3.504111839000007	0.13140476089570524
3.520111839000007	0.13003596130304165
3.536111839000007	0.11634796537640568
3.552111839000007	0.13140476089570524
3.568111839000007	0.10539756863509692
3.584111839000007	0.10402876904243333
3.600111839000007	0.12182316374706008
3.616111839000007	0.13140476089570524
3.632111839000007	0.12592956252505086
3.648111839000007	0.11361036619107849
3.664111839000007	0.13277356048836886
3.680111839000007	0.11634796537640568
3.696111839000007	0.12045436415439648
3.712111839000007	0.12182316374706008
3.728111839000007	0.1108727670057513
3.744111839000007	0.13414236008103245
3.760111839000007	0.13551115967369604
3.776111839000007	0.11361036619107849
3.792111839000007	0.10813516782042411
3.808111839000007	0.1108727670057513
3.824111839000007	0.12592956252505086
3.840111839000007	0.12866716171037806
3.856111839000007	0.11634796537640568
3.872111839000007	0.10265996944976973
3.888111839000007	0.08760317393047017
3.904111839000007	0.10129116985710612
3.920111839000007	0.10813516782042411
3.936111839000007	0.10950396741308771
3.952111839000007	0.1108727670057513
3.968111839000007	0.11771676496906928
3.984111839000007	0.10539756863509692
